EVENT_PK_SEQ,CRUISE_NAME,STATION,EVENT_NUMBER,GEAR,TOW_PROTOCOL,FORMATED_EVENT_DATE,LATITUDE,LONGITUDE,REGION,PLANKTON_STRATUM,BOTTOM_DEPTH_MAX_WIRE_OUT,TAXA_ICHTHYO,TAXA_NAME,ALIQUOT,TOTAL_COUNT,ABUNDANCE,CONC_100M3,COUNT_AT_LENGTH,LENGTH,LENGTH_ABUNDANCE,LENGTH_CONC_100M3
70167,GU1608,22,22,6B3I,STD,5/23/16 15:55,38.5017,-73.3417,MAB,10,127,132082200,Benthosema,1,20,92.6,7.59,1,3.9,4.87,0.4
70167,GU1608,22,22,6B3I,STD,5/23/16 15:55,38.5017,-73.3417,MAB,10,127,132082200,Benthosema,1,20,92.6,7.59,9,4,43.86,3.6
70167,GU1608,22,22,6B3I,STD,5/23/16 15:55,38.5017,-73.3417,MAB,10,127,132082200,Benthosema,1,20,92.6,7.59,1,4.5,4.87,0.4
70167,GU1608,22,22,6B3I,STD,5/23/16 15:55,38.5017,-73.3417,MAB,10,127,132082200,Benthosema,1,20,92.6,7.59,1,4.6,4.87,0.4
70167,GU1608,22,22,6B3I,STD,5/23/16 15:55,38.5017,-73.3417,MAB,10,127,132082200,Benthosema,1,20,92.6,7.59,1,5,4.87,0.4
70167,GU1608,22,22,6B3I,STD,5/23/16 15:55,38.5017,-73.3417,MAB,10,127,132080902,Ceratoscopelus maderensis,1,1,4.63,0.38,1,3.6,4.63,0.38
70168,GU1608,23,23,6B3I,STD,5/23/16 20:30,38.415,-74.25,MAB,8,46,100000014,No larvae caught,1,0,0,,0,0,0,
70169,GU1608,24,24,6B3I,STD,5/23/16 23:46,37.9167,-74.3333,MAB,7,67,100000014,No larvae caught,1,0,0,,0,0,0,
70170,GU1608,25,25,6B3I,STD,5/24/16 1:07,37.7483,-74.335,MAB,7,80,132082200,Benthosema,1,2,11.7,1.54,1,6.4,5.85,0.77
70170,GU1608,25,25,6B3I,STD,5/24/16 1:07,37.7483,-74.335,MAB,7,80,132082200,Benthosema,1,2,11.7,1.54,1,7,5.85,0.77
70170,GU1608,25,25,6B3I,STD,5/24/16 1:07,37.7483,-74.335,MAB,7,80,132080200,Diaphus,1,4,23.4,3.08,1,3.2,7.8,1.03
70170,GU1608,25,25,6B3I,STD,5/24/16 1:07,37.7483,-74.335,MAB,7,80,132080200,Diaphus,1,4,23.4,3.08,1,3.5,7.8,1.03
70170,GU1608,25,25,6B3I,STD,5/24/16 1:07,37.7483,-74.335,MAB,7,80,132080200,Diaphus,1,4,23.4,3.08,1,4.4,7.8,1.03
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082200,Benthosema,1,16,93.28,4.61,1,4.8,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082200,Benthosema,1,16,93.28,4.61,1,5.5,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082200,Benthosema,1,16,93.28,4.61,2,6,11.66,0.58
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082200,Benthosema,1,16,93.28,4.61,5,7,29.15,1.44
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082200,Benthosema,1,16,93.28,4.61,1,7.5,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082200,Benthosema,1,16,93.28,4.61,2,8,11.66,0.58
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082200,Benthosema,1,16,93.28,4.61,1,8.5,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082200,Benthosema,1,16,93.28,4.61,1,9,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082200,Benthosema,1,16,93.28,4.61,1,12,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082200,Benthosema,1,16,93.28,4.61,1,43,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132081000,Hygophum,1,7,40.81,2.02,1,36,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132081000,Hygophum,1,7,40.81,2.02,2,39,11.66,0.58
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132081000,Hygophum,1,7,40.81,2.02,2,42,11.66,0.58
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132081000,Hygophum,1,7,40.81,2.02,1,46,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132081000,Hygophum,1,7,40.81,2.02,1,63,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,132082400,Symbolophorus,1,1,5.83,0.29,1,63,5.83,0.29
70171,GU1608,27,27,6B3I,OT,5/24/16 3:33,37.6117,-74.075,MAB,54,1369,100000001,Damaged larvae,1,3,17.49,0.87,,,,
70172,GU1608,28,28,6B3I,OT,5/24/16 6:00,37.555,-74.415,MAB,4,97,132082200,Benthosema,1,13,49.79,5.47,2,5.5,7.66,0.84
70172,GU1608,28,28,6B3I,OT,5/24/16 6:00,37.555,-74.415,MAB,4,97,132082200,Benthosema,1,13,49.79,5.47,1,6,3.83,0.42
70172,GU1608,28,28,6B3I,OT,5/24/16 6:00,37.555,-74.415,MAB,4,97,132082200,Benthosema,1,13,49.79,5.47,1,6.5,3.83,0.42
70172,GU1608,28,28,6B3I,OT,5/24/16 6:00,37.555,-74.415,MAB,4,97,132082200,Benthosema,1,13,49.79,5.47,6,7,22.98,2.53
70172,GU1608,28,28,6B3I,OT,5/24/16 6:00,37.555,-74.415,MAB,4,97,132082200,Benthosema,1,13,49.79,5.47,1,7.2,3.83,0.42
70172,GU1608,28,28,6B3I,OT,5/24/16 6:00,37.555,-74.415,MAB,4,97,132082200,Benthosema,1,13,49.79,5.47,1,8,3.83,0.42
70172,GU1608,28,28,6B3I,OT,5/24/16 6:00,37.555,-74.415,MAB,4,97,132082200,Benthosema,1,13,49.79,5.47,1,8.5,3.83,0.42
70173,GU1608,29,29,6B3I,STD,5/24/16 10:12,37.0833,-74.9117,MAB,5,50,100000014,No larvae caught,1,0,0,,0,0,0,
70174,GU1608,30,30,6B3I,STD,5/24/16 13:05,36.6633,-74.7483,MAB,4,86,100000014,No larvae caught,1,0,0,,0,0,0,
70175,GU1608,32,32,6B3I,STD,5/24/16 19:04,36.0017,-74.74,MAB,1,663,121140800,Maurolicus,1,6,32.28,1.61,1,1.7,6.46,0.32
70175,GU1608,32,32,6B3I,STD,5/24/16 19:04,36.0017,-74.74,MAB,1,663,121140800,Maurolicus,1,6,32.28,1.61,1,3.4,6.46,0.32
70175,GU1608,32,32,6B3I,STD,5/24/16 19:04,36.0017,-74.74,MAB,1,663,121140800,Maurolicus,1,6,32.28,1.61,1,3.5,6.46,0.32
70175,GU1608,32,32,6B3I,STD,5/24/16 19:04,36.0017,-74.74,MAB,1,663,121140800,Maurolicus,1,6,32.28,1.61,1,3.6,6.46,0.32
70175,GU1608,32,32,6B3I,STD,5/24/16 19:04,36.0017,-74.74,MAB,1,663,121140800,Maurolicus,1,6,32.28,1.61,1,6.9,6.46,0.32
70175,GU1608,32,32,6B3I,STD,5/24/16 19:04,36.0017,-74.74,MAB,1,663,183012200,Bothus,1,2,10.76,0.54,1,7.9,10.76,0.54
70175,GU1608,32,32,6B3I,STD,5/24/16 19:04,36.0017,-74.74,MAB,1,663,121141701,Vinciguerria nimbaria,1,1,5.38,0.27,1,5.3,5.38,0.27
70175,GU1608,32,32,6B3I,STD,5/24/16 19:04,36.0017,-74.74,MAB,1,663,121141700,Vinciguerria,1,2,10.76,0.54,1,3,5.38,0.27
70175,GU1608,32,32,6B3I,STD,5/24/16 19:04,36.0017,-74.74,MAB,1,663,121141700,Vinciguerria,1,2,10.76,0.54,1,3.9,5.38,0.27
70175,GU1608,32,32,6B3I,STD,5/24/16 19:04,36.0017,-74.74,MAB,1,663,183040000,ACHIRIDAE,1,1,5.38,0.27,1,7.5,5.38,0.27
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,121060000,Engraulidae,1,206,525.3,238.49,1,2,10.51,4.77
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,121060000,Engraulidae,1,206,525.3,238.49,11,2.8,115.57,52.47
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,121060000,Engraulidae,1,206,525.3,238.49,32,3,336.19,152.64
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,121060000,Engraulidae,1,206,525.3,238.49,3,3.2,31.52,14.31
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,121060000,Engraulidae,1,206,525.3,238.49,1,4,10.51,4.77
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,121060000,Engraulidae,1,206,525.3,238.49,1,4.5,10.51,4.77
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,121060000,Engraulidae,1,206,525.3,238.49,1,5,10.51,4.77
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,121000000,Clupeiformes,1,22,56.1,25.47,,,,
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,195010202,Lophius americanus,1,1,2.55,1.16,1,4,2.55,1.16
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,170511104,Peprilus triacanthus,1,17,43.35,19.68,3,1.2,7.65,3.47
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,170511104,Peprilus triacanthus,1,17,43.35,19.68,8,1.5,20.4,9.26
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,170511104,Peprilus triacanthus,1,17,43.35,19.68,2,1.8,5.1,2.32
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,170511104,Peprilus triacanthus,1,17,43.35,19.68,4,2,10.2,4.63
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,183010301,Citharichthys arctifrons,1,8,20.4,9.26,1,1.2,2.55,1.16
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,183010301,Citharichthys arctifrons,1,8,20.4,9.26,1,1.3,2.55,1.16
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,183010301,Citharichthys arctifrons,1,8,20.4,9.26,2,1.5,5.1,2.32
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,183010301,Citharichthys arctifrons,1,8,20.4,9.26,2,1.8,5.1,2.32
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,183010301,Citharichthys arctifrons,1,8,20.4,9.26,2,2,5.1,2.32
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,170280101,Tautogolabrus adspersus,1,4,10.2,4.63,4,2,10.2,4.63
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,170190000,Haemulidae,1,1,2.55,1.16,1,7,2.55,1.16
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,170282601,Tautoga onitis,1,2,5.1,2.32,1,1.4,2.55,1.16
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,170282601,Tautoga onitis,1,2,5.1,2.32,1,2,2.55,1.16
70176,GU1608,34,34,6B3I,STD,5/25/16 0:58,35.6717,-75.4067,MAB,3,24,100000001,Damaged larvae,1,4,10.2,4.63,,,,
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,5,2,34.47,18.15
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,6,2.1,41.37,21.78
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,2,2.2,13.79,7.26
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,3,2.3,20.68,10.89
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,3,2.4,20.68,10.89
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,6,2.5,41.37,21.78
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,8,2.6,55.16,29.04
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,2,2.7,13.79,7.26
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,1,2.8,6.89,3.63
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,2,2.9,13.79,7.26
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,4,3,27.58,14.52
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,1,3.4,6.89,3.63
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,3,3.5,20.68,10.89
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,1,3.6,6.89,3.63
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,1,3.9,6.89,3.63
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,1,4,6.89,3.63
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,121060000,Engraulidae,1,248,344.72,181.51,1,4.1,6.89,3.63
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170282601,Tautoga onitis,1,5,6.95,3.66,,,,
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,148010401,Melanogrammus aeglefinus,1,1,1.39,0.73,1,2,1.39,0.73
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,183010301,Citharichthys arctifrons,1,6,8.34,4.39,1,1.5,4.17,2.2
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,183010301,Citharichthys arctifrons,1,6,8.34,4.39,1,1.8,4.17,2.2
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170280000,Labridae,1,4,5.56,2.93,1,1.1,1.39,0.73
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170280000,Labridae,1,4,5.56,2.93,1,1.2,1.39,0.73
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170280000,Labridae,1,4,5.56,2.93,1,1.3,1.39,0.73
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170280000,Labridae,1,4,5.56,2.93,1,1.5,1.39,0.73
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170000000,Perciformes,1,10,13.9,7.32,3,1.5,4.17,2.2
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170000000,Perciformes,1,10,13.9,7.32,1,1.6,1.39,0.73
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170000000,Perciformes,1,10,13.9,7.32,2,1.7,2.78,1.46
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170000000,Perciformes,1,10,13.9,7.32,2,1.8,2.78,1.46
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170000000,Perciformes,1,10,13.9,7.32,1,1.9,1.39,0.73
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,170000000,Perciformes,1,10,13.9,7.32,1,2,1.39,0.73
70177,GU1608,35,35,6B3I,STD,5/25/16 3:36,35.9933,-75.5867,MAB,3,22,100000001,Damaged larvae,1,2,2.78,1.46,,,,
70178,GU1608,38,38,6B3I,STD,5/25/16 8:17,36.165,-75.1667,MAB,2,33,100000001,Damaged larvae,1,1,2.49,0.89,,,,
70179,GU1608,39,39,6B3I,STD,5/25/16 10:17,36.415,-75.1633,MAB,2,32,170511104,Peprilus triacanthus,1,1,2.76,0.92,1,4.7,2.76,0.92
70179,GU1608,39,39,6B3I,STD,5/25/16 10:17,36.415,-75.1633,MAB,2,32,121060000,Engraulidae,1,3,8.28,2.76,1,4.6,2.76,0.92
70179,GU1608,39,39,6B3I,STD,5/25/16 10:17,36.415,-75.1633,MAB,2,32,121060000,Engraulidae,1,3,8.28,2.76,2,5,5.52,1.84
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,165020000,Atherinopsidae,1,5,3.6,3.98,1,3.7,0.72,0.8
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,165020000,Atherinopsidae,1,5,3.6,3.98,2,4.8,1.44,1.59
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,165020000,Atherinopsidae,1,5,3.6,3.98,1,7,0.72,0.8
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,165020000,Atherinopsidae,1,5,3.6,3.98,1,7.7,0.72,0.8
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,183010301,Citharichthys arctifrons,1,5,3.6,3.98,3,1.3,2.16,2.39
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,183010301,Citharichthys arctifrons,1,5,3.6,3.98,1,1.4,0.72,0.8
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,183010301,Citharichthys arctifrons,1,5,3.6,3.98,1,1.7,0.72,0.8
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,148010401,Melanogrammus aeglefinus,1,3,2.16,2.39,1,1.4,1.08,1.2
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,148010401,Melanogrammus aeglefinus,1,3,2.16,2.39,1,1.6,1.08,1.2
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,170511104,Peprilus triacanthus,1,3,2.16,2.39,1,1.6,0.72,0.8
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,170511104,Peprilus triacanthus,1,3,2.16,2.39,1,1.7,0.72,0.8
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,170511104,Peprilus triacanthus,1,3,2.16,2.39,1,1.8,0.72,0.8
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,170201701,Leiostomus xanthurus,1,3,2.16,2.39,2,1.8,2.16,2.39
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,170000000,Perciformes,1,25,18,19.92,4,1.2,4.5,4.98
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,170000000,Perciformes,1,25,18,19.92,5,1.3,5.63,6.23
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,170000000,Perciformes,1,25,18,19.92,4,1.4,4.5,4.98
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,170000000,Perciformes,1,25,18,19.92,1,1.5,1.13,1.25
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,170000000,Perciformes,1,25,18,19.92,1,1.6,1.13,1.25
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,170000000,Perciformes,1,25,18,19.92,1,1.7,1.13,1.25
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,1,1.5,1.5,1.66
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,1,1.6,1.5,1.66
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,2,1.7,3,3.32
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,7,1.8,10.48,11.6
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,7,1.9,10.48,11.6
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,9,2,13.48,14.92
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,3,2.1,4.49,4.97
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,4,2.2,5.99,6.63
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,5,2.3,7.49,8.29
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,3,2.4,4.49,4.97
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,3,2.5,4.49,4.97
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,2,2.6,3,3.32
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,1,2.7,1.5,1.66
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,1,2.8,1.5,1.66
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121060000,Engraulidae,1,104,74.88,82.88,1,3.3,1.5,1.66
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121000000,Clupeiformes,1,280,201.6,223.14,1,1.6,33.6,37.19
70180,GU1608,40,40,6B3I,STD,5/25/16 15:12,36.915,-75.835,MAB,6,13,121000000,Clupeiformes,1,280,201.6,223.14,5,1.7,168,185.95
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,121060000,Engraulidae,1,9,14.13,8.29,1,1.8,2.02,1.18
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,121060000,Engraulidae,1,9,14.13,8.29,1,1.9,2.02,1.18
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,121060000,Engraulidae,1,9,14.13,8.29,1,2,2.02,1.18
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,121060000,Engraulidae,1,9,14.13,8.29,1,2.1,2.02,1.18
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,121060000,Engraulidae,1,9,14.13,8.29,1,2.2,2.02,1.18
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,121060000,Engraulidae,1,9,14.13,8.29,1,2.6,2.02,1.18
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,121060000,Engraulidae,1,9,14.13,8.29,1,2.8,2.02,1.18
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,183030101,Scophthalmus aquosus,1,2,3.14,1.84,1,1.6,3.14,1.84
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,183012301,Hippoglossina oblonga,1,1,1.57,0.92,1,2.1,1.57,0.92
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,170280101,Tautogolabrus adspersus,1,3,4.71,2.76,2,1.5,3.14,1.84
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,170280101,Tautogolabrus adspersus,1,3,4.71,2.76,1,1.6,1.57,0.92
70181,GU1608,41,41,6B3I,STD,5/25/16 17:52,37.2483,-75.5817,MAB,6,21,170282601,Tautoga onitis,1,1,1.57,0.92,,,,
70182,GU1608,42,42,6B3I,STD,5/25/16 20:38,37.25,-75.0867,MAB,5,35,100000014,No larvae caught,1,0,0,,0,0,0,
70183,GU1608,43,43,6B3I,STD,5/25/16 21:57,37.33,-74.9233,MAB,5,40,100000014,No larvae caught,1,0,0,,0,0,0,
70184,GU1608,44,44,6B3I,STD,5/25/16 22:58,37.4117,-74.835,MAB,5,47,100000014,No larvae caught,1,0,0,,0,0,0,
70185,GU1608,45,45,6B3I,STD,5/25/16 23:57,37.5,-74.7517,MAB,5,51,100000014,No larvae caught,1,0,0,,0,0,0,
70186,GU1608,48,48,6B3I,STD,5/26/16 7:33,38.3317,-74.83,MAB,9,18,170280000,Labridae,1,1,0.94,0.63,,,,
70186,GU1608,48,48,6B3I,STD,5/26/16 7:33,38.3317,-74.83,MAB,9,18,170282601,Tautoga onitis,1,1,0.94,0.63,1,2.4,0.94,0.63
70186,GU1608,48,48,6B3I,STD,5/26/16 7:33,38.3317,-74.83,MAB,9,18,121060000,Engraulidae,1,3,2.82,1.88,1,2.2,0.94,0.63
